full_fip,year,jurisid,basename,state_name,region,juristype,total_population,resp_1994,enterord_1994,codedate_1994,survey1,survey2_1994,survey3_1994,Jurisdiction,aftjur,title_1994,titlcode_1994,respdate_1994,plan_1994,zoneord_1994,maxdens_1994,maxchg_1994,maxland_1994,othhdlnd_1994,tothdlnd_1994,undevlnd_1994,rzvote_1994,surrjur_1994,anxvote_1994,anxvtyr_1994,anxpol_1994,ugb_1994,ugbyear_1994,pacecont_1994,pctcont_1994,pctcnyr_1994,bpcont_1994,bpcntyr_1994,morat_1994,moratst_1994,moratend_1994,moratind_1994,moratst_A_1994,moratend_A_1994,pmorind_1994,pmorst_1994,pmorend_1994,pmorsm_1994,pmorlg_1994,capst_1994,capend_1994,pmorst_A_1994,pmorend_A_1994,othpvtah_1994,nonproft,hsgauth_1994,purchase_1994,othr1_1994,othr2_1994,county_1994,pastgc_1994,apfo_1994,apfsch_1994,apftrans_1994,apfps_1994,apfwater_1994,apfpark_1994,apfoth_1994,pvtah_1994,densbon_1994,inclpct_1994,inlieu_1994,fasttrak,feewaiv_1994,gcahexmp_1994,apfo_flag,iz_1994,popbin,jurisbin
"2705345628",1994,"2745628","New Hope","MN","Midwest","city",21853,1,661,14 May 94,740,,,"New Hope","","",2,14 Apr 94,1,1,2,1,,"0",".s","35",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,0,0,2,1
"2705351730",1994,"2751730","Plymouth","MN","Midwest","city",50889,1,587,08 May 94,741,,,"Plymouth","","",,10 Apr 94,1,1,3,1,40,"0","40","2500",0,1,.s,.n,.n,1,1980,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",1,1,1,".n","",0,0,1,.n,.n,.n,.n,.n,.n,1,1,.n,,.s,.n,,1,0,3,1
"2705357220",1994,"2757220","St. Louis Park","MN","Midwest","city",43787,1,662,14 May 94,744,,,"St. Louis Park","","",1,14 Apr 94,1,1,4,3,,".s",".s",".s",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.n,1,.n,".n","",0,0,1,.n,.n,.n,.n,.n,.n,1,,.n,,.s,.n,,1,.s,2,1
"2712340382",1994,"2740382","Maplewood","MN","Midwest","city",30954,1,84,24 Apr 94,747,,,"Maplewood","","",2,07 Apr 94,1,1,3,2,,".s",".s",".s",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,2,1
"2712345430",1994,"2745430","New Brighton","MN","Midwest","city",22207,1,85,24 Apr 94,749,,,"New Brighton","","",1,07 Apr 94,1,1,2,1,0,"0","0","0",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,.n,.n,".n","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,1,,1,0,2,1
"2712347221",1994,"2747221","North St. Paul","MN","Midwest","city",12376,1,124,24 Apr 94,1217,,,"North St. Paul","","",6,07 Apr 94,1,1,3,1,5,"10","15","100",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,1,1
"2712355852",1994,"2755852","Roseville","MN","Midwest","city",33485,1,588,08 May 94,750,,,"Roseville","","",1,10 Apr 94,1,1,3,1,50,"50","100","400",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",1,1,.n,".n","",0,0,2,.n,.n,.n,1,.n,.n,1,,.n,,.s,.n,,1,.s,2,1
"2712358000",1994,"2758000","St. Paul","MN","Midwest","city",272235,1,817,16 May 94,752,,,"St. Paul","","",2,12 Apr 94,1,1,3,1,8,"128","136","2660",0,1,.s,.n,.n,.s,.s,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",1,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,1,,.n,,.s,.n,,0,.s,5,1
"2712359998",1994,"2759998","Shoreview","MN","Midwest","city",24587,1,283,03 May 94,751,,,"Shoreview","","",1,10 Apr 94,1,1,3,1,0,"0","0","286",0,2,0,.s,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,2,.n,.n,.n,1,1,.n,0,.n,.n,.n,.n,,,1,0,2,1
"2712369970",1994,"2769970","White Bear Lake","MN","Midwest","city",24288,1,818,16 May 94,761,,,"White Bear Lake","","",1,24 Apr 94,1,1,3,1,60,"5","65","150",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",1,.n,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,1,,.n,,.s,.n,,0,.s,2,1
"2713952594",1994,"2752594","Prior Lake","MN","Midwest","city",11482,1,589,08 May 94,753,,,"Prior Lake","","",1,17 Apr 94,1,1,2,1,27,"0","27","4730",0,3,0,.s,3,1,1981,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",1,.n,.n,".n","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,1,0,1,1
"2713959350",1994,"2759350","Shakopee","MN","Midwest","city",11739,1,284,03 May 94,755,,,"Shakopee","","",1,11 Apr 94,1,1,3,1,111,"0","111","2311",0,2,0,.s,2,1,1973,0,.n,.n,.n,.n,1,".n",".n",,.n,.n,,1994,1995,1,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,1,0,0,1,1
"2716313456",1994,"2713456","Cottage Grove","MN","Midwest","city",22935,1,285,03 May 94,756,,,"Cottage Grove","","",1,10 Apr 94,1,1,3,1,20,"0","20",".s",0,2,0,.s,4,1,1975,0,.n,.n,.n,.n,1,".n",".n",,.n,.n,1,1994,.n,1,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,2,.n,.n,.n,1,.n,.n,0,.n,.n,.n,.n,.n,,1,0,2,1
"2716347680",1994,"2747680","Oakdale","MN","Midwest","city",18374,1,663,14 May 94,758,,,"Oakdale","","",1,11 Apr 94,1,1,2,1,,".s",".s",".s",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,0,0,1,1
"2716362824",1994,"2762824","Stillwater","MN","Midwest","city",13882,1,286,03 May 94,759,,,"Stillwater","","",1,07 Apr 94,1,1,3,1,0,"0","0","250",0,3,0,.s,4,1,1981,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,1,0,1,1
"2716371428",1994,"2771428","Woodbury","MN","Midwest","city",20075,1,86,24 Apr 94,762,,,"Woodbury","","",1,09 Apr 94,1,1,2,1,150,"0","150","4000",0,1,.s,.n,.n,1,1980,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,2,.n,.n,.n,1,1,.n,0,.n,.n,.n,.n,.n,,1,0,2,1
"2903704384",1994,"2904384","Belton","MO","Midwest","city",18150,1,1164,11 Jun 94,764,1891,,"Belton","","",7,22 May 94,1,1,2,1,160,"0","160","1453",0,3,1,.s,3,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2903738000",1994,"2938000","Kansas City","MO","Midwest","city",435146,1,740,15 May 94,776,,,"Kansas City","","",2,19 Apr 94,1,1,4,1,0,"110","110","114878",0,3,1,1986,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",1,1,1,".n","",0,0,2,.n,.n,.n,1,1,.n,0,.n,.n,.n,.n,.n,,1,0,5,1
"2903799999",1994,"2999037","Cass County","MO","Midwest","county",63808,1,664,14 May 94,765,,,"Cass"," County","",5,18 Apr 94,1,1,2,.s,0,"0","0","383703",0,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,3,3
"2904727190",1994,"2927190","Gladstone","MO","Midwest","city",26243,1,819,16 May 94,767,,,"Gladstone","","",1,24 Apr 94,1,1,3,1,,".s",".s",".s",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2904735000",1994,"2935000","Independence","MO","Midwest","city",112301,1,181,02 May 94,771,,,"Independence","","",1,07 Apr 94,1,1,4,1,50,"50","100","25600",0,2,1,1980,1,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,4,1
"2904742032",1994,"2942032","Liberty","MO","Midwest","city",20459,1,894,20 May 94,768,1893,,"Liberty","","",1,01 May 94,1,1,4,1,0,"10","10","7000",0,3,1,1985,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,2,1
"2904799999",1994,"2999047","Clay County","MO","Midwest","county",153411,1,180,02 May 94,766,,,"Clay"," County","",1,10 Apr 94,1,1,1,3,,"0","0",".s",0,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,5,3
"2907177416",1994,"2977416","Washington","MO","Midwest","city",10704,1,87,24 Apr 94,781,,,"Washington","","",4,06 Apr 94,1,1,1,2,,".s",".s",".s",0,3,0,.s,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,1,1
"2907199999",1994,"2999071","Franklin County","MO","Midwest","county",80603,1,288,03 May 94,780,,,"Franklin"," County","",1,11 Apr 94,0,1,4,1,32000,"544000","576000","580000",0,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,3,3
"2909506652",1994,"2906652","Blue Springs","MO","Midwest","city",40153,1,590,08 May 94,769,,,"Blue Springs","","",1,14 Apr 94,1,1,4,1,0,"40","40","400",0,3,0,.s,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2909528324",1994,"2928324","Grandview","MO","Midwest","city",24967,1,1027,24 May 94,770,,,"Grandview","","",1,13 Mar 94,1,1,2,1,0,"170","170",".s",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,.s,.s,.n,.s,.s,,,0,.s,2,1
"2909541348",1994,"2941348","Lees Summit","MO","Midwest","city",46418,1,665,14 May 94,773,,,"Lee's Summit","","",1,14 Apr 94,1,1,3,1,494,"0","494","24474",0,3,1,.s,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2909560788",1994,"2960788","Raytown","MO","Midwest","city",30601,1,287,03 May 94,774,,,"Raytown","","",4,10 Apr 94,1,1,4,1,100,"200","300","500",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,2,1
"2909599999",1994,"2999095","Jackson County","MO","Midwest","county",633232,1,182,02 May 94,772,,,"Jackson"," County","",1,10 Apr 94,1,1,4,1,4000,"930","4930","130500",0,.n,.s,.n,.n,1,1994,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,5,3
"2909901972",1994,"2901972","Arnold","MO","Midwest","city",18828,1,88,24 Apr 94,782,,,"Arnold","","",1,06 Apr 94,1,1,3,1,71,"71","142","1439",0,3,1,.s,3,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,2,.n,.n,.n,1,.n,.n,0,.n,.n,.n,.n,,,1,0,1,1
"2909999999",1994,"2999099","Jefferson County","MO","Midwest","county",171380,1,89,24 Apr 94,783,,,"Jefferson"," County","",1,06 Apr 94,1,1,2,2,0,"0","0",".s",0,.n,.s,.n,.n,1,1991,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,5,3
"2910799999",1994,"2999107","Lafayette County","MO","Midwest","county",31107,1,456,07 May 94,775,,,"Lafayette"," County","",1,11 Apr 94,1,1,1,1,0,"500","500","390000",0,.n,.s,.n,.n,1,1986,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,3
"2916599999",1994,"2999165","Platte County","MO","Midwest","county",57867,1,741,15 May 94,777,,,"Platte"," County","",4,10 Apr 94,1,1,3,1,,".s",".s",".s",0,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,3,3
"2917799999",1994,"2999177","Ray County","MO","Midwest","county",21971,1,183,02 May 94,779,,,"Ray"," County","",2,10 Apr 94,1,1,1,3,,".s",".s",".s",1,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,2,1,1,1,1,1,.n,0,.n,.n,.n,.n,,,1,0,2,3
"2918354074",1994,"2954074","OFallon","MO","Midwest","city",18698,1,90,24 Apr 94,784,,,"O'Fallon","","",1,07 Apr 94,1,1,2,2,50,"50","100",".s",0,3,0,.s,2,1,1985,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,1,1
"2918364082",1994,"2964082","St. Charles","MO","Midwest","city",54555,1,457,07 May 94,785,,,"St. Charles","","",1,06 Apr 94,1,1,3,1,102,".s",".s","2780",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,0,0,3,1
"2918365126",1994,"2965126","St. Peters","MO","Midwest","city",45779,1,91,24 Apr 94,787,,,"St. Peters","","",1,06 Apr 94,1,1,2,1,200,"0","200","5600",0,3,0,.s,2,1,1985,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2918399999",1994,"2999183","St. Charles County","MO","Midwest","county",212907,1,742,15 May 94,786,,,"St. Charles"," County","",1,17 Apr 94,1,1,2,1,144,"0","144",".s",0,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",1,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,5,3
"2918903160",1994,"2903160","Ballwin","MO","Midwest","city",21816,1,289,03 May 94,788,,,"Ballwin","","",1,10 Apr 94,1,1,4,3,0,"0","0","30",0,2,1,.s,3,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.s,.s,.s,".s","",0,0,2,.n,.n,.n,.n,1,.n,1,,.n,,1,,,1,0,2,1
"2918904222",1994,"2904222","Bellefontaine Neighbors","MO","Midwest","city",10922,1,92,24 Apr 94,789,,,"Bellefontaine Neighbors","","",9,10 Apr 94,0,0,1,1,150,"0","0","400",0,2,0,.s,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2918904906",1994,"2904906","Berkeley","MO","Midwest","city",12450,1,184,02 May 94,790,,,"Berkeley","","",,10 Apr 94,1,1,4,1,0,"0","0","200",0,2,1,1983,3,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,0,0,1,1
"2918908398",1994,"2908398","Bridgeton","MO","Midwest","city",17779,1,93,24 Apr 94,791,,,"Bridgeton","","",1,06 Apr 94,1,1,3,1,0,"0","0","1920",0,3,0,.s,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2918913600",1994,"2913600","Chesterfield","MO","Midwest","city",37991,1,458,07 May 94,792,,,"Chesterfield","","",1,10 Apr 94,1,1,4,1,300,"0","300","6000",0,.s,.s,.s,.s,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2918914572",1994,"2914572","Clayton","MO","Midwest","city",13874,1,851,17 May 94,793,1896,,"Clayton","","",5,26 Apr 94,1,1,4,1,,".s",".s","40",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2918917218",1994,"2917218","Crestwood","MO","Midwest","city",11234,1,94,24 Apr 94,794,,,"Crestwood","","",4,06 Apr 94,1,1,.s,.s,5,"0",".s","5",0,2,0,.s,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2918917272",1994,"2917272","Creve Coeur","MO","Midwest","city",12304,1,989,24 May 94,795,1897,,"Creve Coeur","","",5,01 May 94,1,1,3,1,0,"50","50","120",0,2,1,1970,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2918924778",1994,"2924778","Florissant","MO","Midwest","city",51206,1,290,03 May 94,797,,,"Florissant","","",5,10 Apr 94,1,1,1,1,5,"30","30","100",0,3,1,1965,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,3,1
"2918931276",1994,"2931276","Hazelwood","MO","Midwest","city",15324,1,95,24 Apr 94,798,,,"Hazelwood","","",5,06 Apr 94,1,1,2,1,2,"0","2","150",0,3,0,.s,2,1,1993,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,1,1
"2918937178",1994,"2937178","Jennings","MO","Midwest","city",15905,1,96,24 Apr 94,799,,,"Jennings","","",4,06 Apr 94,1,1,1,1,54,"0","0","54",0,2,0,.s,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"2918939044",1994,"2939044","Kirkwood","MO","Midwest","city",27291,1,97,24 Apr 94,800,,,"Kirkwood","","",1,07 Apr 94,1,1,4,1,1,"0","1","40",1,2,0,.s,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",1,.n,.n,".n","",0,0,1,.n,.n,.n,.n,.n,.n,1,1,.n,,.s,.n,,1,0,2,1
"2918946586",1994,"2946586","Maryland Heights","MO","Midwest","city",25407,1,743,15 May 94,801,,,"Maryland Heights","","",1,17 Apr 94,1,1,2,.s,,".s",".s","4500",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2918955550",1994,"2955550","Overland","MO","Midwest","city",17987,1,98,24 Apr 94,802,,,"Overland","","",4,07 Apr 94,1,1,2,1,,".s",".s",".s",,3,0,.s,2,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",1,.n,.n,".n","",0,2,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,1,0,1,1
"2918963956",1994,"2963956","St. Ann","MO","Midwest","city",14489,1,459,07 May 94,804,,,"St. Ann","","",5,14 Apr 94,1,1,1,1,55,"10","10","75",0,3,1,1970,3,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,.n,,0,0,1,1
"2918975220",1994,"2975220","University City","MO","Midwest","city",40087,1,852,17 May 94,805,1900,,"University City","","",1,26 Apr 94,1,1,4,1,0,"0","0","0",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2918978154",1994,"2978154","Webster Groves","MO","Midwest","city",22987,1,99,24 Apr 94,806,,,"Webster Groves","","",1,07 Apr 94,1,1,3,1,0,"0","0","50",0,2,0,.s,4,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,2,1
"2951065000",1994,"2965000","St. Louis","MO","Midwest","city",396685,1,100,24 Apr 94,807,,,"St. Louis","","",5,06 Apr 94,1,1,4,1,3,"5","8","12",0,.n,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.s,.s,.s,".s","",1,0,1,.n,.n,.n,.n,.n,.n,1,,.n,,.s,,,1,.s,5,1
"3400318400",1994,"3418400","Dumont","NJ","Northeast","borough",17187,1,939,22 May 94,1219,2092,,"Dumont","","",6,02 May 94,1,1,2,1,,".s",".s","3",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,0,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,0,0,1,1
"3400321300",1994,"3421300","Elmwood Park","NJ","Northeast","borough",17623,1,828,16 May 94,1443,,,"Elmwood Park","","",4,24 Apr 94,1,1,.s,1,0,"44",".s","63",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".n",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,0,.n,.n,.n,.n,,,1,0,1,1
"3400322470",1994,"3422470","Fair Lawn","NJ","Northeast","borough",30548,1,1011,24 May 94,1444,2222,,"Fair Lawn","","",4,03 May 94,1,1,3,1,0,"2","2","30",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.s,.s,.s,".s","",0,0,1,.n,.n,.n,.n,.n,.n,1,,.n,,.s,,,1,.s,2,1
"3400324420",1994,"3424420","Fort Lee","NJ","Northeast","borough",31997,1,820,16 May 94,808,,,"Fort Lee","","",5,18 Apr 94,1,1,1,3,10,"10","10","35",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.n,1,.n,".n","",0,0,1,.n,.n,.n,.n,.n,.n,1,,.n,1,.s,.n,,1,1,2,1
"3400325770",1994,"3425770","Garfield","NJ","Northeast","city",26727,1,856,17 May 94,1445,2223,,"Garfield","","",4,18 Apr 94,1,1,3,1,15,"15","30","30",0,1,.s,.n,.n,0,.n,0,.n,.n,.n,.n,0,".n",".n",,.n,.n,,.n,.n,,,.n,.n,.n,.n,".s",.n,1,.n,".n","",0,0,0,.n,.n,.n,.n,.n,.n,1,,20,0,.s,.n,,0,1,2,1
